city,date,posEHF,Euroheat,t2m_daily_mean,utci_daily_mean,heatwave_type
Heraklion,2025-01-13,FALSE,FALSE,13.9,9.8,no_event
Heraklion,2025-01-14,FALSE,FALSE,13.3,11.9,no_event
Heraklion,2025-01-15,FALSE,FALSE,11.7,12,no_event
Heraklion,2025-01-16,FALSE,FALSE,12.5,12.4,no_event
Heraklion,2025-01-17,FALSE,FALSE,10.9,8.9,no_event
Heraklion,2025-01-18,FALSE,FALSE,10.9,10.3,no_event
Heraklion,2025-01-19,FALSE,FALSE,10.9,10.4,no_event
Heraklion,2025-01-20,FALSE,FALSE,11.7,11.8,no_event
Heraklion,2025-01-21,FALSE,FALSE,12,11.6,no_event
Heraklion,2025-01-22,FALSE,FALSE,12.1,10.1,no_event
Heraklion,2025-01-23,FALSE,FALSE,12.6,10.4,no_event
Heraklion,2025-01-24,FALSE,FALSE,13.4,13.7,no_event
Heraklion,2025-01-25,FALSE,FALSE,13,13.2,no_event
Heraklion,2025-01-26,FALSE,FALSE,11.5,9.1,no_event
Heraklion,2025-01-27,FALSE,FALSE,11.4,11.3,no_event
Heraklion,2025-01-28,FALSE,FALSE,12.4,12.9,no_event
Heraklion,2025-01-29,FALSE,FALSE,11.9,11.2,no_event
Heraklion,2025-01-30,FALSE,FALSE,12.2,9.1,no_event
Heraklion,2025-01-31,FALSE,FALSE,12.6,9.6,no_event
Heraklion,2025-02-01,FALSE,FALSE,12.2,11.5,no_event
Heraklion,2025-02-02,FALSE,FALSE,12.1,13.3,no_event
Heraklion,2025-02-03,FALSE,FALSE,12.3,12.9,no_event
Heraklion,2025-02-04,FALSE,FALSE,11.6,8.6,no_event
Heraklion,2025-02-05,FALSE,FALSE,8.7,-4.6,no_event
Heraklion,2025-02-06,FALSE,FALSE,8.2,-6.8,no_event
Heraklion,2025-02-07,FALSE,FALSE,7.7,-3.5,no_event
Heraklion,2025-02-08,FALSE,FALSE,7.9,-0.2,no_event
Heraklion,2025-02-09,FALSE,FALSE,7.5,-1.8,no_event
Heraklion,2025-02-10,FALSE,FALSE,8.1,0.7,no_event
Heraklion,2025-02-11,FALSE,FALSE,8.2,2.3,no_event
Heraklion,2025-02-12,FALSE,FALSE,8.2,3.1,no_event
Heraklion,2025-02-13,FALSE,FALSE,8.9,8.4,no_event
Heraklion,2025-02-14,FALSE,FALSE,10.7,10,no_event
Heraklion,2025-02-15,FALSE,FALSE,10.9,11.1,no_event
Heraklion,2025-02-16,FALSE,FALSE,11.2,8.1,no_event
Heraklion,2025-02-17,FALSE,FALSE,11.9,10.6,no_event
Heraklion,2025-02-18,FALSE,FALSE,11.6,10.8,no_event
Heraklion,2025-02-19,FALSE,FALSE,10.6,8.7,no_event
Heraklion,2025-02-20,FALSE,FALSE,7.7,-2.5,no_event
Heraklion,2025-02-21,FALSE,FALSE,6.9,-5.5,no_event
Heraklion,2025-02-22,FALSE,FALSE,5.7,-4.6,no_event
Heraklion,2025-02-23,FALSE,FALSE,7,1.6,no_event
Heraklion,2025-02-24,FALSE,FALSE,9.2,8,no_event
Heraklion,2025-02-25,FALSE,FALSE,9.5,9,no_event
Heraklion,2025-02-26,FALSE,FALSE,10.5,11.7,no_event
Heraklion,2025-02-27,FALSE,FALSE,11.4,9.9,no_event
Heraklion,2025-02-28,FALSE,FALSE,11.6,10.6,no_event
Heraklion,2025-03-01,FALSE,FALSE,12,11.7,no_event
Heraklion,2025-03-02,FALSE,FALSE,12.5,13.3,no_event
Heraklion,2025-03-03,FALSE,FALSE,11.3,8.8,no_event
Heraklion,2025-03-04,FALSE,FALSE,9.1,1.4,no_event
Heraklion,2025-03-05,FALSE,FALSE,11.2,8.1,no_event
Heraklion,2025-03-06,FALSE,FALSE,11.6,10.3,no_event
Heraklion,2025-03-07,FALSE,FALSE,11.7,10.6,no_event
Heraklion,2025-03-08,FALSE,FALSE,12.1,11.2,no_event
Heraklion,2025-03-09,FALSE,FALSE,13,13,no_event
Heraklion,2025-03-10,FALSE,FALSE,12.9,13.8,no_event
Heraklion,2025-03-11,FALSE,FALSE,14.8,13.3,no_event
Heraklion,2025-03-12,FALSE,TRUE,17.1,12.7,euroheat_only
Heraklion,2025-03-13,TRUE,TRUE,17.4,14,both
Heraklion,2025-03-14,TRUE,TRUE,18.7,17.9,both
Heraklion,2025-03-15,TRUE,TRUE,19.7,16.9,both
Heraklion,2025-03-16,TRUE,TRUE,20.9,17.8,both
Heraklion,2025-03-17,TRUE,FALSE,15.8,12,ehf_only
Heraklion,2025-03-18,TRUE,FALSE,13.4,11.1,ehf_only
Heraklion,2025-03-19,FALSE,FALSE,9.2,-3,no_event
Heraklion,2025-03-20,FALSE,FALSE,9.4,-3.4,no_event
Heraklion,2025-03-21,FALSE,FALSE,10.9,2.9,no_event
Heraklion,2025-03-22,FALSE,FALSE,11.7,11.3,no_event
Heraklion,2025-03-23,FALSE,FALSE,13.3,12.6,no_event
Heraklion,2025-03-24,FALSE,FALSE,16.5,13.5,no_event
Heraklion,2025-03-25,FALSE,TRUE,17.5,14.5,euroheat_only
Heraklion,2025-03-26,FALSE,TRUE,17.9,15.3,euroheat_only
Heraklion,2025-03-27,TRUE,TRUE,19.3,16.6,both
Heraklion,2025-03-28,FALSE,FALSE,15.7,13.6,no_event
Heraklion,2025-03-29,FALSE,FALSE,13.7,12.4,no_event
Heraklion,2025-03-30,FALSE,FALSE,13.7,13.9,no_event
Heraklion,2025-03-31,FALSE,FALSE,15.2,15.3,no_event
Heraklion,2025-04-01,FALSE,FALSE,13.6,13.2,no_event
Heraklion,2025-04-02,FALSE,FALSE,12.9,12.6,no_event
Heraklion,2025-04-03,FALSE,FALSE,13.5,13.3,no_event
Heraklion,2025-04-04,FALSE,FALSE,13.5,14,no_event
Heraklion,2025-04-05,FALSE,FALSE,13.5,11.8,no_event
Heraklion,2025-04-06,FALSE,FALSE,13.8,13.3,no_event
Heraklion,2025-04-07,FALSE,FALSE,15,14.6,no_event
Heraklion,2025-04-08,FALSE,FALSE,11.4,8.7,no_event
Heraklion,2025-04-09,FALSE,FALSE,9.9,8.6,no_event
Heraklion,2025-04-10,FALSE,FALSE,11.7,10.6,no_event
Heraklion,2025-04-11,FALSE,FALSE,12.4,9.5,no_event
Heraklion,2025-04-12,FALSE,FALSE,13.4,13.4,no_event
Heraklion,2025-04-13,FALSE,FALSE,11.5,8.7,no_event
Heraklion,2025-04-14,FALSE,FALSE,13.2,13,no_event
Heraklion,2025-04-15,FALSE,FALSE,15.1,15.9,no_event
Heraklion,2025-04-16,FALSE,FALSE,17.6,17.6,no_event
Heraklion,2025-04-17,FALSE,FALSE,19.5,19.9,no_event
Heraklion,2025-04-18,FALSE,FALSE,18.3,18,no_event
Heraklion,2025-04-19,FALSE,FALSE,15.8,15.6,no_event
Heraklion,2025-04-20,FALSE,FALSE,16.7,17.4,no_event
Heraklion,2025-04-21,FALSE,FALSE,18.2,19,no_event
Heraklion,2025-04-22,FALSE,FALSE,17.9,17.2,no_event
Heraklion,2025-04-23,FALSE,FALSE,17.3,16.2,no_event
Heraklion,2025-04-24,FALSE,FALSE,16.8,16,no_event
Heraklion,2025-04-25,FALSE,FALSE,16.1,14.9,no_event
Heraklion,2025-04-26,FALSE,FALSE,16.6,17.6,no_event
Heraklion,2025-04-27,FALSE,FALSE,15.5,16.6,no_event
Heraklion,2025-04-28,FALSE,FALSE,14.3,12,no_event
Heraklion,2025-04-29,FALSE,FALSE,13,9.6,no_event
Heraklion,2025-04-30,FALSE,FALSE,13.2,9.1,no_event
Heraklion,2025-05-01,FALSE,FALSE,12.6,5.1,no_event
Heraklion,2025-05-02,FALSE,FALSE,14.5,9.7,no_event
Heraklion,2025-05-03,FALSE,FALSE,15.5,11.2,no_event
Heraklion,2025-05-04,FALSE,FALSE,18.7,16.4,no_event
Heraklion,2025-05-05,FALSE,FALSE,19.4,18.2,no_event
Heraklion,2025-05-06,FALSE,FALSE,22.1,21,no_event
Heraklion,2025-05-07,FALSE,TRUE,24.6,21.8,euroheat_only
Heraklion,2025-05-08,TRUE,TRUE,24.7,24,both
Heraklion,2025-05-09,TRUE,TRUE,25.3,23.2,both
Heraklion,2025-05-10,TRUE,FALSE,23.3,22.8,ehf_only
Heraklion,2025-05-11,FALSE,FALSE,17.4,17.3,no_event
Heraklion,2025-05-12,FALSE,FALSE,18.7,19.2,no_event
Heraklion,2025-05-13,FALSE,FALSE,17.8,17.1,no_event
Heraklion,2025-05-14,FALSE,FALSE,16.9,16.1,no_event
Heraklion,2025-05-15,FALSE,FALSE,18.2,17.9,no_event
Heraklion,2025-05-16,FALSE,FALSE,20.2,17.2,no_event
Heraklion,2025-05-17,FALSE,FALSE,20.1,20.3,no_event
Heraklion,2025-05-18,FALSE,FALSE,18.8,17.4,no_event
Heraklion,2025-05-19,FALSE,FALSE,19.5,17.1,no_event
Heraklion,2025-05-20,FALSE,FALSE,19.9,17.8,no_event
Heraklion,2025-05-21,FALSE,FALSE,21.3,21,no_event
Heraklion,2025-05-22,FALSE,FALSE,23.8,23.1,no_event
Heraklion,2025-05-23,FALSE,FALSE,25.1,24.4,no_event
Heraklion,2025-05-24,FALSE,FALSE,27.5,24.6,no_event
Heraklion,2025-05-25,FALSE,FALSE,25.8,23.2,no_event
Heraklion,2025-05-26,FALSE,FALSE,18.8,17,no_event
Heraklion,2025-05-27,FALSE,FALSE,20.2,18.7,no_event
Heraklion,2025-05-28,FALSE,FALSE,21.6,19.9,no_event
Heraklion,2025-05-29,FALSE,FALSE,20.8,20.2,no_event
Heraklion,2025-05-30,FALSE,FALSE,18.5,19.1,no_event
Heraklion,2025-05-31,FALSE,FALSE,17.6,16,no_event
Heraklion,2025-06-01,FALSE,FALSE,18.6,16.1,no_event
Heraklion,2025-06-02,FALSE,FALSE,20.8,19.3,no_event
Heraklion,2025-06-03,FALSE,FALSE,21.8,20.3,no_event
Heraklion,2025-06-04,FALSE,FALSE,22.2,21.3,no_event
Heraklion,2025-06-05,FALSE,FALSE,23.3,23,no_event
Heraklion,2025-06-06,FALSE,FALSE,24.1,23.5,no_event
Heraklion,2025-06-07,FALSE,FALSE,24.1,22.9,no_event
Heraklion,2025-06-08,FALSE,FALSE,24.3,23.2,no_event
Heraklion,2025-06-09,FALSE,FALSE,25.1,24.1,no_event
Heraklion,2025-06-10,FALSE,FALSE,23,21.5,no_event
Heraklion,2025-06-11,FALSE,FALSE,22.5,21.9,no_event
Heraklion,2025-06-12,FALSE,FALSE,24,23.3,no_event
Heraklion,2025-06-13,FALSE,FALSE,24.5,23.1,no_event
Heraklion,2025-06-14,FALSE,FALSE,23,20.2,no_event
Heraklion,2025-06-15,FALSE,FALSE,22.5,19,no_event
Heraklion,2025-06-16,FALSE,FALSE,22.1,18.5,no_event
Heraklion,2025-06-17,FALSE,FALSE,22.3,20.1,no_event
Heraklion,2025-06-18,FALSE,FALSE,23.9,22.8,no_event
Heraklion,2025-06-19,FALSE,FALSE,24.7,23.6,no_event
Heraklion,2025-06-20,FALSE,FALSE,26.4,25.2,no_event
Heraklion,2025-06-21,FALSE,FALSE,25.9,25.3,no_event
Heraklion,2025-06-22,FALSE,FALSE,22.2,19.4,no_event
Heraklion,2025-06-23,FALSE,FALSE,21.8,19.1,no_event
Heraklion,2025-06-24,FALSE,FALSE,24,22.1,no_event
Heraklion,2025-06-25,FALSE,FALSE,25.8,23.7,no_event
Heraklion,2025-06-26,FALSE,FALSE,27,25.5,no_event
Heraklion,2025-06-27,FALSE,FALSE,27.3,25.9,no_event
Heraklion,2025-06-28,FALSE,FALSE,26.7,24.6,no_event
Heraklion,2025-06-29,FALSE,FALSE,23.4,19.9,no_event
Heraklion,2025-06-30,FALSE,FALSE,22.4,20,no_event
Heraklion,2025-07-01,FALSE,FALSE,25.1,24.2,no_event
Heraklion,2025-07-02,FALSE,FALSE,24.5,22.2,no_event
Heraklion,2025-07-03,FALSE,FALSE,23,19.8,no_event
Heraklion,2025-07-04,FALSE,FALSE,23.7,22.3,no_event
Heraklion,2025-07-05,FALSE,FALSE,25.5,25,no_event
Heraklion,2025-07-06,FALSE,FALSE,26.9,26.6,no_event
Heraklion,2025-07-07,FALSE,FALSE,27.4,26.9,no_event
Heraklion,2025-07-08,FALSE,FALSE,29.5,27.6,no_event
Heraklion,2025-07-09,FALSE,TRUE,30.8,29.1,euroheat_only
Heraklion,2025-07-10,FALSE,FALSE,25.6,24.7,no_event
Heraklion,2025-07-11,FALSE,FALSE,25,24.8,no_event
Heraklion,2025-07-12,FALSE,FALSE,24.9,23.7,no_event
Heraklion,2025-07-13,FALSE,FALSE,25.1,22.8,no_event
Heraklion,2025-07-14,FALSE,FALSE,25.5,22.7,no_event
Heraklion,2025-07-15,FALSE,FALSE,25.2,23.1,no_event
Heraklion,2025-07-16,FALSE,FALSE,25.6,23.8,no_event
Heraklion,2025-07-17,FALSE,FALSE,28.8,27.6,no_event
Heraklion,2025-07-18,FALSE,FALSE,29.2,28.2,no_event
Heraklion,2025-07-19,FALSE,FALSE,27.9,27.9,no_event
Heraklion,2025-07-20,FALSE,FALSE,27.5,26.6,no_event
Heraklion,2025-07-21,FALSE,FALSE,29.2,27.5,no_event
Heraklion,2025-07-22,FALSE,TRUE,31.5,30.1,euroheat_only
Heraklion,2025-07-23,TRUE,TRUE,32.5,31.8,both
Heraklion,2025-07-24,TRUE,TRUE,31.4,30.3,both
Heraklion,2025-07-25,TRUE,FALSE,29.4,28.2,ehf_only
Heraklion,2025-07-26,FALSE,FALSE,27.5,26,no_event
Heraklion,2025-07-27,FALSE,FALSE,30.3,28.8,no_event
Heraklion,2025-07-28,FALSE,FALSE,28.5,27.2,no_event
Heraklion,2025-07-29,FALSE,FALSE,27.2,26.7,no_event
Heraklion,2025-07-30,FALSE,FALSE,26.9,26.7,no_event
Heraklion,2025-07-31,FALSE,FALSE,27.4,26.8,no_event
Heraklion,2025-08-01,FALSE,FALSE,24.4,23.4,no_event
Heraklion,2025-08-02,FALSE,FALSE,25.4,23.1,no_event
Heraklion,2025-08-03,FALSE,FALSE,26.1,24.8,no_event
Heraklion,2025-08-04,FALSE,FALSE,27.7,27,no_event
Heraklion,2025-08-05,FALSE,FALSE,27.7,27.7,no_event
Heraklion,2025-08-06,FALSE,FALSE,25.6,25.4,no_event
Heraklion,2025-08-07,FALSE,FALSE,25,23.2,no_event
Heraklion,2025-08-08,FALSE,FALSE,24.5,23.8,no_event
Heraklion,2025-08-09,FALSE,FALSE,24.4,24.3,no_event
Heraklion,2025-08-10,FALSE,FALSE,25,24.6,no_event
Heraklion,2025-08-11,FALSE,FALSE,25.5,24.7,no_event
Heraklion,2025-08-12,FALSE,FALSE,27.4,28,no_event
Heraklion,2025-08-13,FALSE,FALSE,28.3,29,no_event
Heraklion,2025-08-14,FALSE,FALSE,25.8,27,no_event
Heraklion,2025-08-15,FALSE,FALSE,25.1,24.2,no_event
Heraklion,2025-08-16,FALSE,FALSE,24.8,22.1,no_event
Heraklion,2025-08-17,FALSE,FALSE,25.7,24.5,no_event
Heraklion,2025-08-18,FALSE,FALSE,26.6,26.6,no_event
Heraklion,2025-08-19,FALSE,FALSE,26,25.2,no_event
Heraklion,2025-08-20,FALSE,FALSE,25.7,24.6,no_event
Heraklion,2025-08-21,FALSE,FALSE,26.3,24.8,no_event
Heraklion,2025-08-22,FALSE,FALSE,30.1,27.8,no_event
Heraklion,2025-08-23,FALSE,FALSE,29.3,27.5,no_event
Heraklion,2025-08-24,FALSE,FALSE,26,24.8,no_event
Heraklion,2025-08-25,FALSE,FALSE,25,21.6,no_event
Heraklion,2025-08-26,FALSE,FALSE,24.9,22.2,no_event
Heraklion,2025-08-27,FALSE,FALSE,23.8,20.2,no_event
Heraklion,2025-08-28,FALSE,FALSE,22.9,21.5,no_event
Heraklion,2025-08-29,FALSE,FALSE,23.3,23.3,no_event
Heraklion,2025-08-30,FALSE,FALSE,27,26.3,no_event
Heraklion,2025-08-31,FALSE,FALSE,27.7,28.4,no_event
Heraklion,2025-09-01,FALSE,FALSE,26,25.2,no_event
Heraklion,2025-09-02,FALSE,FALSE,25.5,23.6,no_event
Heraklion,2025-09-03,FALSE,FALSE,25.3,22.6,no_event
Heraklion,2025-09-04,FALSE,FALSE,25.3,23.5,no_event
Heraklion,2025-09-05,FALSE,FALSE,24.7,23.7,no_event
Heraklion,2025-09-06,FALSE,FALSE,24.5,22.7,no_event
Heraklion,2025-09-07,FALSE,FALSE,22.9,19.9,no_event
Heraklion,2025-09-08,FALSE,FALSE,22.8,19.5,no_event
Heraklion,2025-09-09,FALSE,FALSE,23.1,20.7,no_event
Heraklion,2025-09-10,FALSE,FALSE,24.8,23.2,no_event
Heraklion,2025-09-11,FALSE,FALSE,26.1,24,no_event
Heraklion,2025-09-12,FALSE,FALSE,26.7,25,no_event
Heraklion,2025-09-13,FALSE,FALSE,25.5,24.6,no_event
Heraklion,2025-09-14,FALSE,FALSE,22.4,20.9,no_event
Heraklion,2025-09-15,FALSE,FALSE,22.4,20.6,no_event
Heraklion,2025-09-16,FALSE,FALSE,22,20,no_event
Heraklion,2025-09-17,FALSE,FALSE,23.7,22.6,no_event
Heraklion,2025-09-18,FALSE,FALSE,21.7,18.7,no_event
Heraklion,2025-09-19,FALSE,FALSE,20.4,14.9,no_event
Heraklion,2025-09-20,FALSE,FALSE,20.2,16.8,no_event
Heraklion,2025-09-21,FALSE,FALSE,20.9,20.1,no_event
Heraklion,2025-09-22,FALSE,FALSE,21.8,22.2,no_event
Heraklion,2025-09-23,FALSE,FALSE,22.5,22.9,no_event
Heraklion,2025-09-24,FALSE,FALSE,22.6,21.7,no_event
Heraklion,2025-09-25,FALSE,FALSE,23.4,21.7,no_event
Heraklion,2025-09-26,FALSE,FALSE,20.6,18.4,no_event
Heraklion,2025-09-27,FALSE,FALSE,19.2,16.6,no_event
Heraklion,2025-09-28,FALSE,FALSE,20.9,21.7,no_event
Heraklion,2025-09-29,FALSE,FALSE,22.2,20.8,no_event
Heraklion,2025-09-30,FALSE,FALSE,20.5,20.4,no_event
Heraklion,2025-10-01,FALSE,FALSE,20.3,20.2,no_event
Heraklion,2025-10-02,FALSE,FALSE,21.2,20.3,no_event
Heraklion,2025-10-03,FALSE,FALSE,19.8,18.4,no_event
Heraklion,2025-10-04,FALSE,FALSE,19.3,18.4,no_event
Heraklion,2025-10-05,FALSE,FALSE,19.6,19.8,no_event
Heraklion,2025-10-06,FALSE,FALSE,20.1,19.4,no_event
Heraklion,2025-10-07,FALSE,FALSE,19.2,17.1,no_event
Heraklion,2025-10-08,FALSE,FALSE,16.7,15.4,no_event
Heraklion,2025-10-09,FALSE,FALSE,18,17,no_event
Heraklion,2025-10-10,FALSE,FALSE,18.5,18.5,no_event
Heraklion,2025-10-11,FALSE,FALSE,18,16.3,no_event
Heraklion,2025-10-12,FALSE,FALSE,16.9,12.7,no_event
Heraklion,2025-10-13,FALSE,FALSE,17.5,15.9,no_event
Heraklion,2025-10-14,FALSE,FALSE,17.9,16.7,no_event
Heraklion,2025-10-15,FALSE,FALSE,17.6,17.6,no_event
Heraklion,2025-10-16,FALSE,FALSE,17.6,16.9,no_event
Heraklion,2025-10-17,FALSE,FALSE,19.1,18.5,no_event
Heraklion,2025-10-18,FALSE,FALSE,20.2,19.7,no_event
Heraklion,2025-10-19,FALSE,FALSE,20.7,20.4,no_event
Heraklion,2025-10-20,FALSE,FALSE,20.9,20.6,no_event
Heraklion,2025-10-21,FALSE,FALSE,21.5,21.1,no_event
Heraklion,2025-10-22,FALSE,FALSE,20.1,20.4,no_event
Heraklion,2025-10-23,FALSE,FALSE,20,19.8,no_event
Heraklion,2025-10-24,FALSE,FALSE,20.9,20.1,no_event
Heraklion,2025-10-25,FALSE,FALSE,19.2,18.3,no_event
Heraklion,2025-10-26,FALSE,FALSE,19.4,19.3,no_event
Heraklion,2025-10-27,FALSE,FALSE,22.4,20.6,no_event
Heraklion,2025-10-28,FALSE,FALSE,20.2,19.5,no_event
Heraklion,2025-10-29,FALSE,FALSE,17.6,15.7,no_event
Heraklion,2025-10-30,FALSE,FALSE,15.9,15.4,no_event
Heraklion,2025-10-31,FALSE,FALSE,18,17.7,no_event
Heraklion,2025-11-01,FALSE,FALSE,19.5,18.8,no_event
Heraklion,2025-11-02,FALSE,FALSE,18.5,18.6,no_event
Heraklion,2025-11-03,FALSE,FALSE,19.6,19.3,no_event
Heraklion,2025-11-04,FALSE,FALSE,20.5,19.5,no_event
Heraklion,2025-11-05,FALSE,FALSE,18.7,19,no_event
Heraklion,2025-11-06,FALSE,FALSE,16.9,16.7,no_event
Heraklion,2025-11-07,FALSE,FALSE,16.7,16.2,no_event
Heraklion,2025-11-08,FALSE,FALSE,17.5,17.3,no_event
Heraklion,2025-11-09,FALSE,FALSE,17.9,17.7,no_event
Heraklion,2025-11-10,FALSE,FALSE,18.8,17.4,no_event
Heraklion,2025-11-11,FALSE,FALSE,17.6,15.7,no_event
Heraklion,2025-11-12,FALSE,FALSE,16.3,15,no_event
Heraklion,2025-11-13,FALSE,FALSE,15.9,12,no_event
Heraklion,2025-11-14,FALSE,FALSE,15.5,12.3,no_event
Heraklion,2025-11-15,FALSE,FALSE,15,13.5,no_event
Heraklion,2025-11-16,FALSE,FALSE,16,15.7,no_event
Heraklion,2025-11-17,FALSE,FALSE,16.5,16.1,no_event
Heraklion,2025-11-18,FALSE,FALSE,16.6,15.3,no_event
Heraklion,2025-11-19,FALSE,FALSE,16.3,14.1,no_event
Heraklion,2025-11-20,FALSE,FALSE,16.3,15,no_event
Heraklion,2025-11-21,FALSE,FALSE,16.4,13.9,no_event
Heraklion,2025-11-22,FALSE,FALSE,16.8,15.2,no_event
Heraklion,2025-11-23,FALSE,FALSE,15.4,13.9,no_event
Heraklion,2025-11-24,FALSE,FALSE,14.6,10.2,no_event
Heraklion,2025-11-25,FALSE,FALSE,14.9,13,no_event
Heraklion,2025-11-26,FALSE,FALSE,15.8,12.4,no_event
Heraklion,2025-11-27,FALSE,FALSE,16.7,10.8,no_event
Heraklion,2025-11-28,FALSE,FALSE,16.7,12,no_event
Heraklion,2025-11-29,FALSE,FALSE,13.8,11.9,no_event
Heraklion,2025-11-30,FALSE,FALSE,14.6,11.3,no_event
Heraklion,2025-12-01,FALSE,FALSE,14.5,12.3,no_event
Heraklion,2025-12-02,FALSE,FALSE,14.3,13.3,no_event
Heraklion,2025-12-03,FALSE,FALSE,14.4,12.9,no_event
Heraklion,2025-12-04,FALSE,FALSE,15.6,11.6,no_event
Heraklion,2025-12-05,FALSE,FALSE,14,10.6,no_event
Heraklion,2025-12-06,FALSE,FALSE,13,10.7,no_event
Heraklion,2025-12-07,FALSE,FALSE,12.8,11.6,no_event
Heraklion,2025-12-08,FALSE,FALSE,12.6,9.7,no_event
Heraklion,2025-12-09,FALSE,FALSE,13.1,5.6,no_event
Heraklion,2025-12-10,FALSE,FALSE,13,8.4,no_event
Heraklion,2025-12-11,FALSE,FALSE,13.8,10.1,no_event
Heraklion,2025-12-12,FALSE,FALSE,13.5,11.7,no_event
Heraklion,2025-12-13,FALSE,FALSE,13.5,11.6,no_event
Heraklion,2025-12-14,FALSE,FALSE,13.1,8.9,no_event
Heraklion,2025-12-15,FALSE,FALSE,13,6.9,no_event
Heraklion,2025-12-16,FALSE,FALSE,11.7,9,no_event
Heraklion,2025-12-17,FALSE,FALSE,12,11.4,no_event
Heraklion,2025-12-18,FALSE,FALSE,11.5,11.7,no_event
Heraklion,2025-12-19,FALSE,FALSE,11.3,12.2,no_event
Heraklion,2025-12-20,FALSE,FALSE,12.2,12.5,no_event
Heraklion,2025-12-21,FALSE,FALSE,13.1,12.4,no_event
Heraklion,2025-12-22,FALSE,FALSE,12.7,12.9,no_event
Heraklion,2025-12-23,FALSE,FALSE,13,12.4,no_event
Heraklion,2025-12-24,FALSE,FALSE,13.3,11,no_event
Heraklion,2025-12-25,FALSE,FALSE,13.3,12.6,no_event
Heraklion,2025-12-26,FALSE,FALSE,12.1,10.5,no_event
Heraklion,2025-12-27,FALSE,FALSE,10.9,7.6,no_event
Heraklion,2025-12-28,FALSE,FALSE,11.9,8.9,no_event
Heraklion,2025-12-29,FALSE,FALSE,11.6,8.9,no_event
Heraklion,2025-12-30,FALSE,FALSE,11.7,9.1,no_event
Heraklion,2025-12-31,FALSE,FALSE,10.8,7.5,no_event
